"gender","age","race","samerace","field","interests_correlate","met","decision","match","guess_prob_liked","like","expected_happy_with_sd_people","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","importance_same_race","importance_same_religion","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important"
"female",38,"European/Caucasian-American",1,"Business; Media",0.22,1,0,0,1.9,7.3,5,5.5,8.875,5.5,7.42857142857143,8.875,7.3,7.3,7.3,7.3,7.3,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.35,0,1,1,2.8,8.2,5,5.5,8.875,5.5,7.42857142857143,8.875,8.2,9.1,9.1,6.4,9.1,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.36,0,0,0,2.8,7.3,5,5.5,8.875,5.5,7.42857142857143,8.875,7.3,8.2,9.1,5.5,7.3,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",0,"Business; Media",0.14,0,1,1,2.8,8.2,5,5.5,8.875,5.5,7.42857142857143,8.875,7.3,9.1,9.1,8.2,9.1,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.24,0,0,0,2.8,7.3,5,5.5,8.875,5.5,7.42857142857143,8.875,6.4,9.1,9.1,6.4,9.1,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.04,0,0,0,2.8,8.2,5,5.5,8.875,5.5,7.42857142857143,8.875,9.1,9.1,9.1,6.4,8.2,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",0,"Business; Media",0.24,0,1,0,4.6,7.3,5,5.5,8.875,5.5,7.42857142857143,8.875,6.4,8.2,9.1,6.4,7.3,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",0,"Business; Media",0.61,0,0,0,2.8,6.4,5,5.5,8.875,5.5,7.42857142857143,8.875,8.2,6.4,8.2,7.3,9.1,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.72,0,1,0,3.7,8.2,5,5.5,8.875,5.5,7.42857142857143,8.875,7.3,9.1,8.2,7.3,7.3,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",0,"Business; Media",0.45,0,0,0,3.7,8.2,5,5.5,8.875,5.5,7.42857142857143,8.875,7.3,9.1,8.2,9.1,8.2,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.19,0,0,0,2.8,7.3,5,5.5,8.875,5.5,7.42857142857143,8.875,7.3,9.1,9.1,7.3,8.2,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",-0.25,0,0,0,2.8,7.3,5,5.5,8.875,5.5,7.42857142857143,8.875,9.1,6.4,8.2,7.3,7.3,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.24,0,1,0,4.6,9.1,5,5.5,8.875,5.5,7.42857142857143,8.875,8.2,9.1,9.1,8.2,8.2,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",-0.03,0,0,0,3.7,7.3,5,5.5,8.875,5.5,7.42857142857143,8.875,5.5,7.3,8.2,7.3,9.1,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.2,0,0,0,3.7,7.3,5,5.5,8.875,5.5,7.42857142857143,8.875,6.4,7.3,8.2,7.3,8.2,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",-0.21,0,0,0,2.8,6.4,5,5.5,8.875,5.5,7.42857142857143,8.875,6.4,6.4,9.1,6.4,9.1,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",38,"European/Caucasian-American",1,"Business; Media",0.53,0,0,0,1.9,6.4,5,5.5,8.875,5.5,7.42857142857143,8.875,6.4,6.4,6.4,6.4,6.4,4,4,6,7,8,8,7.3,2.28571428571429,2,4.75,7,7,8.875,6,6,3,5.5,4.6,6,2.35,3.87234042553191,4.6,3.7,3.54716981132075,7
"female",33,"Black/African American",0,"MFA -Film",0.41,0,1,0,5.5,6.4,6,3.25,6.625,8.875,8.71428571428571,8.875,4.6,7.3,7.3,5.5,7.3,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",-0.38,0,1,0,7.3,8.2,6,3.25,6.625,8.875,8.71428571428571,8.875,8.2,8.2,7.3,7.3,7.3,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",0.18,0,1,0,3.7,7.3,6,3.25,6.625,8.875,8.71428571428571,8.875,6.4,8.2,8.2,7.3,7.3,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",-0.14,0,0,0,1.9,3.7,6,3.25,6.625,8.875,8.71428571428571,8.875,4.6,5.5,7.3,3.7,7.3,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",1,"MFA -Film",0.27,0,1,0,2.8,5.5,6,3.25,6.625,8.875,8.71428571428571,8.875,5.5,6.4,7.3,6.4,8.2,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",0.13,0,1,1,4.6,5.5,6,3.25,6.625,8.875,8.71428571428571,8.875,5.5,5.5,5.5,5.5,5.5,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",0.39,1,1,0,2.8,5.5,6,3.25,6.625,8.875,8.71428571428571,8.875,5.5,7.3,7.3,7.3,7.3,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",0.29,0,1,0,6.4,5.5,6,3.25,6.625,8.875,8.71428571428571,8.875,5.5,6.4,7.3,6.4,6.4,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",0.08,0,1,1,6.4,7.3,6,3.25,6.625,8.875,8.71428571428571,8.875,8.2,8.2,8.2,8.2,8.2,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",-0.26,0,1,0,4.6,6.4,6,3.25,6.625,8.875,8.71428571428571,8.875,4.6,6.4,7.3,6.4,8.2,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",0.23,0,0,0,5.5,3.7,6,3.25,6.625,8.875,8.71428571428571,8.875,5.5,6.4,7.3,7.3,6.4,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",0.62,0,1,0,4.6,8.2,6,3.25,6.625,8.875,8.71428571428571,8.875,8.2,7.3,7.3,7.3,7.3,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",33,"Black/African American",0,"MFA -Film",0.16,0,0,0,1.9,1.9,6,3.25,6.625,8.875,8.71428571428571,8.875,1.9,1.9,1.9,1.9,1.9,7,8,8,8,5,5,3.7,1.64285714285714,5,4,7,7,10,9,9,9,9.1,4.6,8,2.8,4.82978723404255,4.6,3.7,3.54716981132075,4
"female",24,"European/Caucasian-American",1,"Film",0.02,0,0,0,5.5,7.3,2,6.625,6.625,10,8.71428571428571,7.75,5.5,8.2,9.1,4.6,9.1,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.29,0,0,0,6.4,7.3,2,6.625,6.625,10,8.71428571428571,7.75,8.2,7.3,8.2,8.2,6.4,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.1,0,0,0,6.4,7.3,2,6.625,6.625,10,8.71428571428571,7.75,8.2,6.4,8.2,6.4,6.4,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.35,0,1,0,5.5,6.4,2,6.625,6.625,10,8.71428571428571,7.75,7.3,7.3,6.4,6.4,8.2,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",0,"Film",-0.09,0,0,0,4.6,7.3,2,6.625,6.625,10,8.71428571428571,7.75,6.4,8.2,8.2,8.2,9.1,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",-0.14,0,0,0,5.5,6.4,2,6.625,6.625,10,8.71428571428571,7.75,6.4,8.2,8.2,7.3,6.4,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.24,0,0,0,5.5,7.3,2,6.625,6.625,10,8.71428571428571,7.75,8.2,7.3,6.4,6.4,5.5,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",0,"Film",0.44,0,0,0,5.5,8.2,2,6.625,6.625,10,8.71428571428571,7.75,8.2,9.1,8.2,7.3,8.2,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",0,"Film",0.07,0,0,0,7.3,7.3,2,6.625,6.625,10,8.71428571428571,7.75,6.4,9.1,8.2,5.5,6.4,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.6,1,1,0,10,10,2,6.625,6.625,10,8.71428571428571,7.75,10,10,10,10,10,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",0,"Film",0.26,0,0,0,5.5,6.4,2,6.625,6.625,10,8.71428571428571,7.75,7.3,10,6.4,6.4,6.4,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.36,0,1,1,8.2,8.2,2,6.625,6.625,10,8.71428571428571,7.75,8.2,8.2,8.2,8.2,8.2,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",-0.28,0,1,0,7.3,7.3,2,6.625,6.625,10,8.71428571428571,7.75,6.4,9.1,8.2,8.2,7.3,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.41,0,0,0,5.5,5.5,2,6.625,6.625,10,8.71428571428571,7.75,4.6,8.2,8.2,7.3,7.3,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",-0.05,0,0,0,5.5,5.5,2,6.625,6.625,10,8.71428571428571,7.75,5.5,8.2,7.3,7.3,6.4,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.08,0,1,0,5.5,8.2,2,6.625,6.625,10,8.71428571428571,7.75,7.3,8.2,5.5,6.4,8.2,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",-0.32,0,1,1,5.5,7.3,2,6.625,6.625,10,8.71428571428571,7.75,7.3,8.2,6.4,6.4,7.3,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",24,"European/Caucasian-American",1,"Film",0.51,0,0,0,8.2,1.9,2,6.625,6.625,10,8.71428571428571,7.75,1.9,1.9,1.9,1.9,1.9,5,5,5,7,8,8,6.4,4.21428571428571,6,7,6,4,7.75,7,8,8,7.3,6.4,3,2.8,2.91489361702128,4.6,7.3,1.84905660377358,4
"female",28,"European/Caucasian-American",1,"Film",-0.12,0,0,0,5.5,5.5,6,6.625,6.625,6.625,6.14285714285714,10,5.5,5.5,5.5,5.5,5.5,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",0.15,0,0,0,5.5,5.5,6,6.625,6.625,6.625,6.14285714285714,10,6.4,6.4,6.4,10,6.4,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",0.24,0,1,0,5.5,5.5,6,6.625,6.625,6.625,6.14285714285714,10,5.5,5.5,5.5,5.5,5.5,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",-0.18,0,1,0,5.5,7.3,6,6.625,6.625,6.625,6.14285714285714,10,6.4,8.2,8.2,8.2,8.2,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",0.15,0,0,0,5.5,6.4,6,6.625,6.625,6.625,6.14285714285714,10,6.4,8.2,8.2,6.4,8.2,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",0,"Film",0.11,0,0,0,5.5,6.4,6,6.625,6.625,6.625,6.14285714285714,10,6.4,7.3,8.2,9.1,10,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",-0.09,0,0,0,5.5,5.5,6,6.625,6.625,6.625,6.14285714285714,10,5.5,8.2,8.2,8.2,8.2,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",-0.16,0,1,1,5.5,6.4,6,6.625,6.625,6.625,6.14285714285714,10,8.2,8.2,8.2,6.4,8.2,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",0,"Film",0.46,0,0,0,5.5,8.2,6,6.625,6.625,6.625,6.14285714285714,10,5.5,9.1,9.1,8.2,9.1,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",0,"Film",0.32,0,1,1,5.5,7.3,6,6.625,6.625,6.625,6.14285714285714,10,8.2,8.2,8.2,10,8.2,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",0.64,1,1,0,10,10,6,6.625,6.625,6.625,6.14285714285714,10,10,10,10,10,10,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",0,"Film",0.43,0,1,1,5.5,7.3,6,6.625,6.625,6.625,6.14285714285714,10,7.3,6.4,6.4,8.2,6.4,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",-0.3,0,1,0,5.5,6.4,6,6.625,6.625,6.625,6.14285714285714,10,6.4,8.2,8.2,8.2,6.4,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",-0.19,0,1,0,5.5,6.4,6,6.625,6.625,6.625,6.14285714285714,10,6.4,8.2,7.3,7.3,7.3,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",0.37,0,0,0,5.5,5.5,6,6.625,6.625,6.625,6.14285714285714,10,6.4,8.2,7.3,7.3,7.3,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",0.19,0,0,0,5.5,5.5,6,6.625,6.625,6.625,6.14285714285714,10,5.5,8.2,8.2,8.2,8.2,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",0.35,0,1,0,5.5,7.3,6,6.625,6.625,6.625,6.14285714285714,10,6.4,8.2,8.2,7.3,8.2,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",-0.03,0,1,1,5.5,6.4,6,6.625,6.625,6.625,6.14285714285714,10,7.3,8.2,8.2,7.3,8.2,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",28,"European/Caucasian-American",1,"Film",0.39,0,0,0,5.5,8.2,6,6.625,6.625,6.625,6.14285714285714,10,4.6,4.6,4.6,10,4.6,6,5,10,10,9,9,6.4,6.14285714285714,3,6.25,10,8,10,9,9,9,1.9,8.2,1,3.25,5.78723404255319,5.5,2.8,2.69811320754717,2.5
"female",27,"European/Caucasian-American",0,"Higher Ed. - M.A.",0.1,0,0,0,8.2,4.6,4,6.625,8.875,6.625,4.85714285714286,5.5,3.7,9.1,9.1,8.2,8.2,9,7,9,9,8,8,5.5,1.64285714285714,5,4.75,9,4,8.875,8,7,7,4.6,10,5,3.25,4.82978723404255,2.8,4.6,3.54716981132075,4
"female",27,"European/Caucasian-American",0,"Higher Ed. - M.A.",0.43,0,0,0,8.2,6.4,4,6.625,8.875,6.625,4.85714285714286,5.5,7.3,6.4,5.5,5.5,4.6,9,7,9,9,8,8,5.5,1.64285714285714,5,4.75,9,4,8.875,8,7,7,4.6,10,5,3.25,4.82978723404255,2.8,4.6,3.54716981132075,4
"female",23,"European/Caucasian-American",1,"Education",0.53,0,0,0,8.2,3.7,8,7.75,7.75,8.875,7.42857142857143,8.875,7.3,10,10,4.6,10,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",1,"Education",0.11,0,1,1,9.1,10,8,7.75,7.75,8.875,7.42857142857143,8.875,10,10,10,10,7.3,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",1,"Education",0.36,0,1,0,8.2,9.1,8,7.75,7.75,8.875,7.42857142857143,8.875,10,10,10,10,10,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",1,"Education",0.42,0,1,1,9.1,10,8,7.75,7.75,8.875,7.42857142857143,8.875,10,10,10,10,10,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",1,"Education",0.35,0,1,0,10,6.4,8,7.75,7.75,8.875,7.42857142857143,8.875,7.3,10,10,8.2,10,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",0,"Education",0.17,0,0,0,4.6,4.6,8,7.75,7.75,8.875,7.42857142857143,8.875,6.4,10,9.1,4.6,8.2,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",1,"Education",0.21,0,0,0,9.1,4.6,8,7.75,7.75,8.875,7.42857142857143,8.875,4.6,10,9.1,4.6,9.1,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",1,"Education",0.11,0,1,1,9.1,5.5,8,7.75,7.75,8.875,7.42857142857143,8.875,10,10,9.1,10,10,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",0,"Education",0.64,0,0,0,9.1,4.6,8,7.75,7.75,8.875,7.42857142857143,8.875,7.3,10,10,10,10,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",0,"Education",0.16,0,0,0,10,6.4,8,7.75,7.75,8.875,7.42857142857143,8.875,6.4,10,10,10,10,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",1,"Education",0.44,0,1,1,8.2,9.1,8,7.75,7.75,8.875,7.42857142857143,8.875,9.1,10,10,7.3,9.1,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",0,"Education",0.34,0,0,0,4.6,1.9,8,7.75,7.75,8.875,7.42857142857143,8.875,3.7,3.7,3.7,3.7,3.7,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"European/Caucasian-American",1,"Education",0.06,0,1,1,7.3,7.3,8,7.75,7.75,8.875,7.42857142857143,8.875,7.3,10,10,6.4,8.2,8,5,7,9,10,10,3.7,2.92857142857143,7,4.75,7,10,10,5,6,6,3.7,9.1,6,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
