"gender","d_age","race","samerace","race_o","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive","sincere","intelligence","funny","ambition","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","decision_o"
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",8,7,6,6,5,5,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,0
"male",5,"European/Caucasian-American",1,"European/Caucasian-American",8,8,8,6,8,4,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,1
"male",0,"European/Caucasian-American",1,"European/Caucasian-American",10,10,9,10,10,7,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,1
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",7,7,7,7,7,5,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,0
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",9,8,8,8,8,7,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",5,7,7,6,7,6,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,0
"male",5,"European/Caucasian-American",1,"European/Caucasian-American",9,8,6,6,6,6,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",9,8,8,8,7,7,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",7,7,6,6,6,5,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,0
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",8,7,7,7,7,8,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,1
"male",2,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",8,9,8,6,9,4,6,9,7,8,8,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,1
"male",8,"Black/African American",0,"European/Caucasian-American",6,8,9,6,7,7,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,1
"male",3,"Black/African American",1,"Black/African American",5,6,7,6,8,5,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,1
"male",6,"Black/African American",0,"European/Caucasian-American",8,9,8,7,8,7,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",2,"Black/African American",0,"European/Caucasian-American",5,9,9,8,9,8,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",7,"Black/African American",0,"European/Caucasian-American",7,10,10,10,10,7,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",4,"Black/African American",0,"European/Caucasian-American",7,8,8,6,8,6,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",5,"Black/African American",0,"European/Caucasian-American",6,8,8,7,8,7,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",6,"Black/African American",0,"European/Caucasian-American",3,8,8,8,8,7,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",2,"Black/African American",0,"European/Caucasian-American",5,8,7,5,8,3,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",4,"Black/African American",0,"European/Caucasian-American",5,10,10,7,10,5,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",8,"Black/African American",0,"European/Caucasian-American",6,8,8,6,8,5,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,1
"male",6,"Black/African American",0,"European/Caucasian-American",5,7,8,6,7,5,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",3,"Black/African American",0,"European/Caucasian-American",6,7,8,8,9,8,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0
"male",5,"Black/African American",0,"Asian/Pacific Islander/Asian-American",5,8,9,8,9,7,8,8,10,9,10,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,1
"male",11,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",8,6,8,7,9,5,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",6,"Asian/Pacific Islander/Asian-American",0,"Black/African American",5,5,5,5,5,5,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,1
"male",3,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",6,9,8,5,6,9,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",1,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",8,8,8,10,8,8,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,1
"male",4,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",6,10,10,10,10,7.5,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",2,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",7,7,8,9,10,6,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,1
"male",1,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",7,6,7,8,8,6,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",2,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",7,9,8,8,8,7,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",3,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",4,7,8,7,8,6,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",6,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",4,10,10,10,10,10,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",1,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",5,7,6,8,5,3,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",1,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",3,2,10,10,10,3,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",5,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",8,8,8,8,7,7,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,1
"male",3,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",5,8,8,8,8,4,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",2,"Asian/Pacific Islander/Asian-American",1,"Asian/Pacific Islander/Asian-American",5,8,8,6,8,6,6,7,8,8,9,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0
"male",14,"European/Caucasian-American",1,"European/Caucasian-American",7,9,8,7,7,9,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",9,"European/Caucasian-American",0,"Black/African American",5,7,7,7,7,7,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",0,"European/Caucasian-American",1,"European/Caucasian-American",10,10,10,10,10,10,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",4,"European/Caucasian-American",1,"European/Caucasian-American",10,10,10,10,10,10,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",9,10,10,7,9,9,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",6,10,7,7,7,10,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",8,8,8,8,8,8,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",0,"European/Caucasian-American",1,"European/Caucasian-American",6,8,8,6,8,5,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",9,10,6,6,6,6,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,0
"male",4,"European/Caucasian-American",1,"European/Caucasian-American",6,10,9,7,8,5,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,0
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",5,8,7,6,6,5,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,0
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",8,8,8,8,8,7,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",0,"European/Caucasian-American",1,"European/Caucasian-American",6,9,8,6,7,7,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,0
"male",9,"European/Caucasian-American",1,"European/Caucasian-American",6,9,8,6,6,9,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",1,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",6,8,8,5,4,6,7,9,8,7,8,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,1
"male",14,"Latino/Hispanic American",0,"European/Caucasian-American",7,9,8,9,8,9,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0
"male",9,"Latino/Hispanic American",0,"Black/African American",5,6,7,6,6,6,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,1
"male",0,"Latino/Hispanic American",0,"European/Caucasian-American",7,10,6,6,6,6,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0
"male",4,"Latino/Hispanic American",0,"European/Caucasian-American",7,6,6,8,6,8,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,1
"male",1,"Latino/Hispanic American",0,"European/Caucasian-American",3,3,3,3,3,3,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0
"male",1,"Latino/Hispanic American",0,"European/Caucasian-American",10,10,8,10,10,10,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,1
"male",1,"Latino/Hispanic American",0,"European/Caucasian-American",9,8,8,8,8,8,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,1
"male",0,"Latino/Hispanic American",0,"European/Caucasian-American",6,6,6,6,7,5,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0
"male",3,"Latino/Hispanic American",0,"European/Caucasian-American",9,10,10,10,10,10,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,1
"male",4,"Latino/Hispanic American",0,"European/Caucasian-American",5,5,6,6,9,5,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0
"male",2,"Latino/Hispanic American",0,"European/Caucasian-American",3,3,4,4,8,2,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0
"male",2,"Latino/Hispanic American",0,"European/Caucasian-American",7,8,9,7,8,7,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,1
"male",0,"Latino/Hispanic American",0,"European/Caucasian-American",7,7,8,7,7,5,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0
"male",1,"Latino/Hispanic American",0,"Asian/Pacific Islander/Asian-American",8,9,9,9,8,6,8,7,10,8,9,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,1
"male",15,"European/Caucasian-American",1,"European/Caucasian-American",7,9,9,7,8,5,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,0
"male",10,"European/Caucasian-American",0,"Black/African American",8,8,8,8,8,8,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",8,8,8,8,8,9,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,1
"male",5,"European/Caucasian-American",1,"European/Caucasian-American",6,8,8,8,6,8,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,1
"male",0,"European/Caucasian-American",1,"European/Caucasian-American",7,10,10,6,8,7,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,1
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",9,9,9,9,9,7,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,1
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",8,8,9,8,8,7,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",5,6,7,6,7,4,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,0
"male",5,"European/Caucasian-American",1,"European/Caucasian-American",8,6,6,7,6,5,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",8,10,10,8,8,9,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",7,7,7,7,7,7,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",4,9,8,7,6,6,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,0
"male",2,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",7,9,9,7,7,4,7,9,8,9,8,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,0
"male",11,"European/Caucasian-American",1,"European/Caucasian-American",9,6,8,7,7,8,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,0
"male",6,"European/Caucasian-American",0,"Black/African American",4,6,7,6,8,6,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",6,9,8,8,7,8,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",6,8,7,7,7,6,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",4,"European/Caucasian-American",1,"European/Caucasian-American",10,10,10,10,10,10,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",10,10,10,10,7,7,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",7,7,7,7,8,7,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",6,8,8,7,8,6,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,0
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",7,9,8,8,6,6,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",9,9,10,8,9,7,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",5,"European/Caucasian-American",1,"European/Caucasian-American",7,8,7,7,6,5,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",7,8,8,6,7,7,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",2,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",8,9,9,8,8,5,7,10,6,10,10,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,1
"male",4,"European/Caucasian-American",1,"European/Caucasian-American",8,9,9,8,8,8,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,1
"male",10,"European/Caucasian-American",1,"European/Caucasian-American",4,8,8,7,7,6,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,0
"male",6,"European/Caucasian-American",1,"European/Caucasian-American",6,8,7,7,7,6,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,0
"male",11,"European/Caucasian-American",1,"European/Caucasian-American",10,10,10,10,10,7,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,1
"male",9,"European/Caucasian-American",1,"European/Caucasian-American",8,7,8,9,9,9,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,1
"male",9,"European/Caucasian-American",1,"European/Caucasian-American",8,9,9,8,9,8,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,1
"male",10,"European/Caucasian-American",1,"European/Caucasian-American",6,8,8,8,8,6,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,0
"male",6,"European/Caucasian-American",1,"European/Caucasian-American",7,8,7,6,7,6,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,0
"male",8,"European/Caucasian-American",1,"European/Caucasian-American",6,8,9,8,8,6,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,0
"male",12,"European/Caucasian-American",1,"European/Caucasian-American",8,8,8,8,8,7,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,1
"male",10,"European/Caucasian-American",1,"European/Caucasian-American",9.5,7,7,8,9,6,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,0
"male",9,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",7,8,9,9,8,5,8,6,9,7,5,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,1
"male",11,"European/Caucasian-American",1,"European/Caucasian-American",5,7,8,7,9,5,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0
"male",6,"European/Caucasian-American",0,"Black/African American",5,6,7,7,6,5,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",5,8,7,7,6,5,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",5,8,8,8,8,8,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0
"male",4,"European/Caucasian-American",1,"European/Caucasian-American",8,10,10,10,10,7,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,1
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",7,7,8,8,8,7,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,1
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",5,5,5,5,5,5,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",1,3,3,1,8,1,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0
"male",5,"European/Caucasian-American",1,"European/Caucasian-American",7,8,8,7,8,6,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",5,8,9,8,7,8,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0
"male",2,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",6,9,8,6,5,5,7,7,8,8,8,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,1
"male",12,"European/Caucasian-American",1,"European/Caucasian-American",6,7,8,7,8,6,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,0
"male",7,"European/Caucasian-American",0,"Black/African American",8,7,7,7,7,4,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,1
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",7,8,5,6,8,7,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,1
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",6,8,8,7,8,7,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,1
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",7,10,10,8,10,7,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,0
"male",1,"European/Caucasian-American",1,"European/Caucasian-American",7,8,8,8,7,7,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,0
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",6,7,8,6,6,5,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,0
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",5,6,5,5,6,5,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,0
"male",0,"European/Caucasian-American",1,"European/Caucasian-American",6,8,10,8,8,8,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,1
"male",4,"European/Caucasian-American",1,"European/Caucasian-American",8,8,8,7,7,6,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,0
"male",2,"European/Caucasian-American",1,"European/Caucasian-American",7,8,8,6,7,7,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,0
"male",7,"European/Caucasian-American",1,"European/Caucasian-American",7,9,8,8,9,8,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,1
"male",1,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",7,8,8,6,7,5,7,9,7,8,6,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,1
"male",7,"European/Caucasian-American",1,"European/Caucasian-American",6,6,6,6,6,6,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",2,"European/Caucasian-American",0,"Black/African American",1,1,1,1,1,1,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",7,"European/Caucasian-American",1,"European/Caucasian-American",1,1,1,1,1,1,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",4,4,4,10,4,4,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",8,"European/Caucasian-American",1,"European/Caucasian-American",0,0,0,0,0,0,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",6,"European/Caucasian-American",1,"European/Caucasian-American",5,9,8,4,9,1,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",6,"European/Caucasian-American",1,"European/Caucasian-American",7,5,8,6,6,5,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",7,"European/Caucasian-American",1,"European/Caucasian-American",3,1,3,4,2,1,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",3,"European/Caucasian-American",1,"European/Caucasian-American",6,8,6,6,6,5,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",5,"European/Caucasian-American",1,"European/Caucasian-American",1,1,1,1,1,1,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",7,"European/Caucasian-American",1,"European/Caucasian-American",6,6,8,4,10,1,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"male",6,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",3,8,5,1,8,1,7,8,4,10,8,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0
"female",3,"European/Caucasian-American",1,"European/Caucasian-American",8,9,8,8,8,9,7,8,4,8,8,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,1
"female",1,"European/Caucasian-American",1,"European/Caucasian-American",6,9,6,6,6,4,7,8,4,8,8,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,0
"female",5,"European/Caucasian-American",0,"Asian/Pacific Islander/Asian-American",6,7,8,7,8,8,7,8,4,8,8,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,0
"female",1,"European/Caucasian-American",1,"European/Caucasian-American",5,7,8,5,6,5,7,8,4,8,8,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,0
"female",5,"European/Caucasian-American",1,"European/Caucasian-American",3,8,5,4,2,7,7,8,4,8,8,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,0
"female",1,"European/Caucasian-American",1,"European/Caucasian-American",4,8,8,5,7,4,7,8,4,8,8,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,0
"female",2,"European/Caucasian-American",1,"European/Caucasian-American",5,9,9,7,7,4,7,8,4,8,8,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,0
"female",1,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",8,9,9,8,8,7,7,9,7,8,5,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,1
"female",5,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",7,8,8,7,7,7,7,9,7,8,5,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,0
"female",1,"Asian/Pacific Islander/Asian-American",1,"Asian/Pacific Islander/Asian-American",7,7,8,8,8,7,7,9,7,8,5,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,1
"female",3,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",8,8,9,8,7,7,7,9,7,8,5,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,1
"female",1,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",4,7,6,5,5,3,7,9,7,8,5,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,0
"female",3,"Asian/Pacific Islander/Asian-American",0,"European/Caucasian-American",6,8,9,7,8,6,7,9,7,8,5,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,0
